,Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num,geometry,index_right,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,YEAR,PEAK_MONTH,AVAIL_CAP,PLAN_OUT,UNPLAN_OUT,OTHER_OUT,TOTAL_CAP,PEAK_LOAD,MIN_LOAD,SHAPE_Leng,SHAPE_Area,State
9319,741501,BURLEY 1 1,Idaho,138,1.01749,140.414,-35.98,42.5019,-113.7595,41.07,6.38,,,-31.06,0,0,14,1,POINT (-1121649.22782101 -183104.7506366273),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9320,741511,PAUL 1,Idaho,138,1.0149,140.056,-36.19,42.6652,-113.7828,7.17,2.76,,,,0,0,14,1,POINT (-1120542.101985914 -164814.0265512795),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9321,741521,PAUL 2,Idaho,138,1.01495,140.063,-36.18,42.6652,-113.7828,,,,,,0,0,14,1,POINT (-1120542.101985914 -164814.0265512795),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9322,741531,RUPERT 1 1,Idaho,138,1.02457,141.39,-37.41,42.6767,-113.5755,26.99,2.66,,,,0,0,14,1,POINT (-1103676.66730279 -166374.9523086892),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9323,741541,DECLO 1,Idaho,138,1.03679,143.077,-38.05,42.4475,-113.4328,8.91,3.84,,,0,0,0,14,1,POINT (-1096287.730876554 -193531.0142891249),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9324,741551,ARCO 1,Idaho,138,1.03962,143.467,-41.06,43.5699,-113.2025,7.13,2.67,,,,0,0,14,1,POINT (-1057934.8621333 -72985.28455323049),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9325,741561,AMERICAN FALLS 1 1,Idaho,138,1.0362,142.996,-38.85,42.6449,-112.988,1.17,0.06,,,,0,0,14,1,POINT (-1056975.779921912 -177656.8457893799),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9326,741571,AMERICAN FALLS 1 2,Idaho,138,1.03614,142.987,-38.86,42.6449,-112.988,14.02,2.84,,,,0,0,14,1,POINT (-1056975.779921912 -177656.8457893799),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9327,741581,ABERDEEN 3 1,Idaho,138,1.03656,143.046,-39.02,43.0069,-112.8169,,,,,,0,0,14,1,POINT (-1037021.658995567 -139968.2078181259),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9328,741591,ABERDEEN 3 2,Idaho,138,1.0365,143.037,-39.02,43.0069,-112.8169,7.59,3.71,,,,0,0,14,1,POINT (-1037021.658995567 -139968.2078181259),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9329,741601,POCATELLO 1 1,Idaho,138,1.03578,142.938,-39.71,42.8562,-112.6688,42.24,2.89,,,,0,0,14,1,POINT (-1027703.849947664 -158451.86475027),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9330,741611,BLACKFOOT 1 1,Idaho,138,1.03166,142.37,-42.9,43.2608,-112.4972,29.72,2.83,,,17.03,0,0,14,1,POINT (-1007170.699944946 -115996.9248858786),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9331,741621,BLACKFOOT 2 1,Idaho,138,1.03031,142.183,-42.88,43.2519,-112.5141,33.02,21.81,,,,0,0,14,1,POINT (-1008668.398865214 -116768.7720706284),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9332,741631,MALAD CITY 1,Idaho,138,1.03215,142.436,-40.54,42.2443,-112.4255,9.62,1.41,,,0,0,0,14,1,POINT (-1018239.053983491 -228954.6965382673),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9333,741641,POCATELLO 2 1,Idaho,138,1.03371,142.651,-41.77,42.9969,-112.353,41.6,1.97,,,,0,0,14,1,POINT (-1000017.107110986 -146868.7609559178),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9334,741651,POCATELLO 3 1,Idaho,138,1.03535,142.878,-41.23,42.8643,-112.3657,40.92,3.64,,,,0,0,14,1,POINT (-1003220.453095704 -161333.5162898921),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9335,741661,INKOM 1,Idaho,138,1.0306,142.223,-39.99,42.783,-112.1144,11.9,3.33,,,,0,0,14,1,POINT (-984332.102958365 -173361.1527345905),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9336,741671,POCATELLO 4 1,Idaho,345,0.99668,343.853,-37.52,42.9122,-112.2475,,,,,-149,0,0,14,1,POINT (-992939.8621473107 -157498.3615152062),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9337,741681,POCATELLO 4 2,Idaho,161,1.00053,161.086,-37.91,42.9122,-112.2475,,,,,,0,0,14,1,POINT (-992939.8621473107 -157498.3615152062),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9338,741691,POCATELLO 4 3,Idaho,138,1.03838,143.296,-41.38,42.9122,-112.2475,47.54,16.68,,,,0,0,14,1,POINT (-992939.8621473107 -157498.3615152062),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9339,741701,IDAHO FALLS 1 1,Idaho,138,1.02001,140.762,-41.95,43.6107,-112.1723,36.86,9.37,,,0,0,0,14,1,POINT (-975518.3184704796 -81376.529979996),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9340,741711,IDAHO FALLS 2 1,Idaho,138,1.03015,142.161,-41,43.48,-112.1815,28.68,5.57,,,,0,0,14,1,POINT (-978388.1146940103 -95679.80906772651),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9341,741721,SHELLEY 1,Idaho,138,1.03141,142.334,-40.95,43.4466,-112.1976,20.34,3.25,,,,0,0,14,1,POINT (-980215.9756128265 -99169.3578027703),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9342,741731,IDAHO FALLS 3 1,Idaho,138,1.02677,141.694,-40.75,43.4132,-112.0007,47.53,33.3,,,,0,0,14,1,POINT (-965074.9212808177 -105207.243406494),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9343,741741,RIGBY 1,Idaho,138,1.02119,140.925,-41.42,43.6902,-111.8344,,,,,,0,0,14,1,POINT (-947414.088052777 -76604.18594564751),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9344,741751,RIGBY 2,Idaho,138,1.021,140.898,-41.44,43.6902,-111.8344,42.35,9.66,,,,0,0,14,1,POINT (-947414.088052777 -76604.18594564751),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9345,741761,IDAHO FALLS 4 1,Idaho,138,1.02562,141.535,-41.48,43.6197,-111.9554,46.71,12.13,,,,0,0,14,1,POINT (-958148.4303155955 -82963.54019478431),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9346,741771,IDAHO FALLS 5 1,Idaho,138,1.03196,142.411,-40.35,43.5253,-111.9392,42.93,4.9,,,,0,0,14,1,POINT (-958376.8627416847 -93568.21167553257),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9347,741781,FIRTH 1,Idaho,138,1.0392,143.409,-40.78,43.1423,-111.9138,5.75,0.97,,,,0,0,14,1,POINT (-962470.682986634 -136120.959787152),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9348,741791,REXBURG 1 1,Idaho,138,1.01629,140.249,-41.4,43.8042,-111.7244,,,,,,0,0,14,1,POINT (-936883.4316822897 -65301.19821121231),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9349,741801,REXBURG 1 2,Idaho,138,1.01605,140.215,-41.42,43.8042,-111.7244,41.7,15.19,,,,0,0,14,1,POINT (-936883.4316822897 -65301.19821121231),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9350,741811,REXBURG 2 1,Idaho,138,1.01924,140.656,-41.77,43.7976,-111.844,41.9,10.38,,,,0,0,14,1,POINT (-946461.8748799002 -64643.03439960366),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9351,741821,IDAHO FALLS 6 1,Idaho,138,1.03711,143.121,-40.28,43.4531,-111.8505,34.98,21.26,,,,0,0,14,1,POINT (-952468.8036711263 -102575.44512434),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9352,741831,SAINT ANTHONY 1,Idaho,138,1.01622,140.238,-41.64,43.8878,-111.7964,,,,,,0,0,14,1,POINT (-941255.9590778158 -55244.45818755348),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9353,741841,SAINT ANTHONY 2,Idaho,138,1.01601,140.209,-41.66,43.8878,-111.7964,23.68,13.94,,,,0,0,14,1,POINT (-941255.9590778158 -55244.45818755348),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9354,741851,SAINT ANTHONY 3,Idaho,138,1.01641,140.265,-41.63,43.8878,-111.7964,,,,,,0,0,14,1,POINT (-941255.9590778158 -55244.45818755348),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9355,741861,GRACE 1 1,Idaho,138,1.02846,141.927,-39.74,42.5884,-111.8496,9.38,2.89,,,,0,0,14,1,POINT (-966069.977514892 -197992.9974748307),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9356,741871,PRESTON 1 1,Idaho,138,1.02844,141.925,-41.6,42.0861,-111.7499,26.28,15.06,,,,0,0,14,1,POINT (-965814.9158260996 -254598.0837768284),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9357,741881,SODA SPRINGS 1,Idaho,138,1.03359,142.636,-40.22,42.7162,-111.4918,11.41,2.2,,,,0,0,14,1,POINT (-935192.6114415291 -188054.3625249206),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9358,741891,ASHTON 1,Idaho,138,1.01832,140.528,-39.45,44.0744,-111.4369,13.67,2.59,,,,0,0,14,1,POINT (-909926.2620081061 -38750.78965740432),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9359,741901,MONTPELIER 1,Idaho,138,1.04375,144.037,-40.69,42.381,-111.1735,9.92,2.49,,,,0,0,14,1,POINT (-914460.7808450812 -228667.0326588467),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9360,741911,VICTOR 1 1,Idaho,138,1.01523,140.101,-42.59,43.615,-111.1732,20.83,4.1,,,,0,0,14,1,POINT (-896040.3279627642 -92401.10597020068),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9361,741921,IRWIN 1,Idaho,345,1.01178,349.064,-38.06,43.3348,-111.2058,,,,,,0,0,14,1,POINT (-902850.3513285734 -122981.4036103422),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9362,741931,IRWIN 2,Idaho,138,1.01373,139.895,-39.05,43.3348,-111.2058,2.79,0.86,,,,0,0,14,1,POINT (-902850.3513285734 -122981.4036103422),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9363,741941,IRWIN 3,Idaho,18,1.01389,18.25,-39.13,43.3348,-111.2058,,,,,,0,0,14,1,POINT (-902850.3513285734 -122981.4036103422),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
